title	year	avg_rating	#votes	genres	runtime_min	id
Behind Office Doors	1931	6.2	333	Drama,Romance	82	0021649
Berlin-Alexanderplatz: The Story of Franz Biberkopf	1931	6.7	559	Crime,Drama	90	0021654
The Black Camel	1931	6.8	1238	Crime,Mystery,Thriller	71	0021668
Blonde Crazy	1931	7.1	1476	Comedy,Crime,Drama	79	0021673
The Champ	1931	7.3	2549	Drama,Sport	86	0021730
The Cheat	1931	6.5	424	Drama	74	0021735
La Chienne	1931	7.6	3409	Crime,Drama	91	0021739
Cimarron	1931	5.9	4984	Drama,Western	123	0021746
City Lights	1931	8.5	154571	Comedy,Drama,Romance	87	0021749
City Streets	1931	7.1	1164	Crime,Drama,Film-Noir	83	0021750
Corsair	1931	5.8	163	Adventure	75	0021764
The Criminal Code	1930	7.0	860	Crime,Drama,Romance	97	0021770
Dance, Fools, Dance	1931	6.2	744	Crime,Drama,Romance	80	0021778
Daybreak	1931	6.2	115	Drama	85	0021786
Dirigible	1931	6.3	524	Adventure	100	0021799
Dishonored	1931	7.3	1882	Drama,Romance,War	91	0021800
Dracula	1931	7.5	43140	Fantasy,Horror	75	0021814
Drácula	1931	7.2	3783	Fantasy,Horror	104	0021815
The 3 Penny Opera	1931	7.3	1869	Comedy,Drama,Musical	112	0021818
The Easiest Way	1931	6.2	416	Drama,Romance	73	0021825
Fighting Caravans	1931	5.8	494	Romance,Western	92	0021861
The Finger Points	1931	5.9	387	Crime,Drama	90	0021865
Five Star Final	1931	7.2	1576	Crime,Drama	89	0021873
Five and Ten	1931	6.3	1251	Drama,Romance	89	0021874
Frankenstein	1931	7.8	60937	Drama,Horror,Sci-Fi	70	0021884
A Free Soul	1931	6.7	2111	Crime,Drama,Romance	93	0021885
The Front Page	1931	6.7	2159	Comedy	101	0021890
Gentleman's Fate	1931	6.4	708	Crime,Drama	90	0021906
Girls About Town	1931	7.0	510	Comedy	80	0021910
The Guardsman	1931	6.5	413	Comedy,Drama	82	0021931
The Guilty Generation	1931	6.7	228	Crime,Drama,Romance	82	0021932
Illicit	1931	6.2	796	Drama,Romance	79	0021992
Indiscreet	1931	6.3	1295	Comedy,Drama,Musical	92	0022000
Iron Man	1931	6.1	186	Drama	73	0022002
Comradeship	1931	7.5	1151	Drama	93	0022017
Kept Husbands	1931	5.9	395	Drama,Romance	76	0022021
Ladies of the Big House	1931	6.5	72	Drama	77	0022042
The Last Flight	1931	6.8	1199	Drama	76	0022054
The Smiling Lieutenant	1931	7.2	3050	Comedy,Musical,Romance	93	0022074
M	1931	8.3	133369	Crime,Mystery,Thriller	117	0022100
The Mad Genius	1931	6.4	513	Drama,Horror,Romance	81	0022103
The Maltese Falcon	1931	6.9	2624	Crime,Drama,Film-Noir	80	0022111
The Man in Possession	1931	6.9	262	Comedy	84	0022117
Marius	1931	7.9	1866	Comedy,Drama,Romance	130	0022125
Millie	1931	6.3	518	Drama,Romance	85	0022149
Le Million	1931	7.4	3038	Comedy,Musical	81	0022150
The Millionaire	1931	7.0	410	Comedy,Drama	80	0022151
The Miracle Woman	1931	7.2	1738	Drama,Romance	90	0022153
Monkey Business	1931	7.5	10752	Comedy,Musical	77	0022158
Murder by the Clock	1931	6.3	232	Horror,Mystery	76	0022173
Mädchen in Uniform	1931	7.6	2208	Drama,Romance	88	0022183
Night Nurse	1931	7.1	3100	Comedy,Crime,Drama	72	0022208
Other Men's Women	1931	6.6	1033	Drama,Romance	71	0022236
Palmy Days	1931	6.8	451	Comedy,Musical,Romance	77	0022246
Parlor, Bedroom and Bath	1931	6.1	718	Comedy	73	0022254
Penrod and Sam	1931	5.9	120	Comedy,Drama	71	0022261
The Phantom of Paris	1931	6.5	1250	Drama,Thriller	74	0022264
Platinum Blonde	1931	6.9	2645	Comedy,Romance	89	0022268
Politics	1931	6.3	187	Comedy,Romance	73	0022273
Possessed	1931	6.9	1550	Drama,Romance	76	0022276
Private Lives	1931	6.9	966	Comedy,Drama,Romance	84	0022279
The Public Enemy	1931	7.7	16659	Crime,Drama	83	0022286
Quick Millions	1931	6.4	152	Crime,Drama	72	0022290
Reducing	1931	6.4	231	Comedy,Drama	77	0022303
Safe in Hell	1931	7.0	1070	Crime,Drama	73	0022335
Scandal Sheet	1931	7.3	58	Crime,Drama	77	0022343
The Secret 6	1931	6.3	681	Crime,Drama	83	0022357
The Sin of Madelon Claudet	1931	6.7	686	Drama	75	0022386
The Skin Game	1931	5.8	2679	Drama	85	0022395
Skippy	1931	6.3	636	Comedy,Drama,Family	85	0022397
Smart Money	1931	6.9	1596	Crime,Drama	81	0022403
Son of India	1931	6.1	133	Drama,Romance	73	0022412
The Speckled Band	1931	5.5	206	Crime,Drama,Mystery	90	0022418
Street Scene	1931	7.6	1373	Drama,Romance	80	0022436
Susan Lenox (Her Fall and Rise)	1931	6.4	1037	Drama,Romance	76	0022453
Svengali	1931	6.8	1622	Drama,Horror,Romance	81	0022454
Tabu: A Story of the South Seas	1931	7.5	4600	Adventure,Drama,Romance	86	0022458
Ten Cents a Dance	1931	6.6	616	Crime,Drama,Romance	75	0022469
Tokyo Chorus	1931	7.3	1160	Comedy,Drama	90	0022485
Trader Horn	1931	6.3	835	Action,Adventure,Drama	122	0022495
Transatlantic	1931	6.7	140	Comedy,Drama	78	0022500
Under Eighteen	1931	6.7	327	Drama,Romance	80	0022517
Waterloo Bridge	1931	7.5	2343	Drama,Romance	81	0022550
À Nous la Liberté	1931	7.5	3847	Comedy,Musical	104	0022599
After Tomorrow	1932	6.9	223	Drama	79	0022613
American Madness	1932	7.4	1715	Drama	75	0022626
The Animal Kingdom	1932	6.4	882	Comedy,Drama,Romance	85	0022628
Are You Listening?	1932	6.2	435	Drama	73	0022635
Arsène Lupin	1932	6.9	893	Crime,Mystery,Romance	84	0022639
As You Desire Me	1932	6.4	553	Drama	70	0022641
Attorney for the Defense	1932	6.3	124	Crime,Drama	70	0022644
Back Street	1932	7.0	493	Drama,Romance	93	0022651
The Beast of the City	1932	6.8	993	Crime,Drama,Film-Noir	86	0022660
The Big Broadcast	1932	7.0	182	Comedy,Musical,Romance	80	0022675
A Bill of Divorcement	1932	6.5	1378	Drama	70	0022685
Bird of Paradise	1932	6.1	974	Adventure,Drama,Romance	80	0022689
The Blue Light	1932	6.8	1068	Drama,Fantasy,Mystery	85	0022694
Blessed Event	1932	6.9	452	Comedy,Drama	80	0022696
Blonde Venus	1932	7.1	4039	Drama	93	0022698
Blondie of the Follies	1932	6.5	1065	Comedy,Musical	91	0022700
Boudu Saved from Drowning	1932	7.4	4841	Comedy	85	0022718
The Cabin in the Cotton	1932	6.8	1362	Drama	78	0022735
Call Her Savage	1932	7.0	657	Drama	88	0022737
Chandu the Magician	1932	6.3	838	Action,Adventure,Comedy	71	0022753
Frisco Jenny	1932	6.9	851	Crime,Drama,Music	73	0022775
The Conquerors	1932	6.3	229	Drama,Western	86	0022778
Wooden Crosses	1932	7.7	1121	Drama,War	115	0022787
The Crowd Roars	1932	6.3	976	Action,Drama,Sport	85	0022792
Cynara	1932	6.6	495	Drama,Romance	75	0022796
The Dark Horse	1932	7.0	914	Comedy	75	0022802
Doctor X	1932	6.4	2586	Comedy,Crime,Horror	76	0022827
Downstairs	1932	6.7	1570	Drama,Romance	77	0022834
Dr. Jekyll and Mr. Hyde	1931	7.6	11812	Horror,Sci-Fi	98	0022835
Emma	1932	7.1	798	Drama	72	0022854
Ecstasy	1933	6.7	1980	Drama,Romance	82	0022867
Faithless	1932	6.7	462	Drama	77	0022873
Fanny	1932	7.7	1423	Comedy,Drama	140	0022877
A Farewell to Arms	1932	6.5	4653	Drama,Romance,War	80	0022879
Flesh	1932	6.5	443	Drama,Romance	96	0022897
Forbidden	1932	6.9	1232	Drama,Romance	85	0022905
Grand Hotel	1932	7.4	16205	Drama,Romance	112	0022958
The Greeks Had a Word for Them	1932	6.1	327	Comedy	79	0022961
The Half-Naked Truth	1932	6.3	441	Comedy,Romance	77	0022971
The Hatchet Man	1932	6.4	644	Crime,Drama	74	0022979
Hell Divers	1931	6.3	465	Adventure,Drama,Romance	109	0022987
Hell's House	1932	6.0	948	Drama	72	0022991
High Pressure	1932	6.6	384	Comedy	73	0023007
Hot Saturday	1932	6.6	859	Drama,Romance	73	0023028
I Am a Fugitive from a Chain Gang	1932	8.2	10894	Crime,Drama,Film-Noir	92	0023042
If I Had a Million	1932	7.0	1503	Comedy,Drama	88	0023049
The Kid from Spain	1932	6.5	429	Comedy,Musical,Romance	96	0023088
Kongo	1932	6.6	794	Drama,Horror	86	0023101
The Last Mile	1932	6.1	309	Crime,Drama	75	0023117
Law and Order	1932	6.9	247	Western	75	0023121
Lawyer Man	1932	6.6	647	Drama,Romance	72	0023125
Letty Lynton	1932	6.2	359	Drama	84	0023132
Life Begins	1932	6.6	318	Drama	71	0023139
The Lost Squadron	1932	6.5	602	Drama,History,War	79	0023151
Love Is a Racket	1932	6.4	367	Comedy,Crime,Drama	72	0023157
Love Me Tonight	1932	7.6	3386	Comedy,Musical,Romance	104	0023158
Make Me a Star	1932	6.5	400	Comedy,Drama,Romance	86	0023175
The Man Who Played God	1932	7.1	853	Drama,Romance	80	0023181
Mata Hari	1931	6.6	3113	Crime,Drama,Romance	89	0023196
The Match King	1932	6.9	453	Drama	79	0023198
Me and My Gal	1932	6.6	777	Comedy,Drama,Romance	79	0023202
Merrily We Go to Hell	1932	6.8	732	Comedy,Drama,Romance	78	0023213
The Mouthpiece	1932	7.0	433	Drama	86	0023240
Movie Crazy	1932	7.2	1271	Comedy,Family,Romance	84	0023241
Mr. Robinson Crusoe	1932	5.6	343	Action,Adventure,Comedy	76	0023243
The Mummy	1932	7.1	21738	Fantasy,Horror	73	0023245
Night After Night	1932	6.8	573	Comedy,Drama	73	0023266
Night Court	1932	7.0	326	Crime,Film-Noir,Thriller	92	0023268
No Man of Her Own	1932	6.6	961	Drama,Romance	85	0023277
The Old Dark House	1932	7.1	8316	Comedy,Horror,Thriller	72	0023293
Once in a Lifetime	1932	6.4	152	Comedy	91	0023302
One Hour with You	1932	7.2	1912	Comedy,Musical,Romance	78	0023303
Payment Deferred	1932	6.9	495	Crime,Drama	81	0023326
Penguin Pool Murder	1932	7.0	970	Comedy,Drama,Mystery	70	0023327
The Phantom President	1932	5.9	120	Comedy,Musical	78	0023334
The Phantom of Crestwood	1932	6.6	478	Crime,Mystery	76	0023335
Prestige	1931	5.7	234	Adventure,Drama	71	0023352
Rain	1932	6.9	2222	Drama	94	0023369
Rasputin and the Empress	1932	6.6	821	Biography,Drama,History	121	0023374
Red Dust	1932	7.3	3567	Drama,Romance	83	0023382
Red-Headed Woman	1932	7.0	2503	Comedy,Romance	79	0023385
The Rich Are Always with Us	1932	6.5	833	Comedy,Drama,Romance	71	0023394
East of Shanghai	1931	5.8	3785	Comedy,Romance,Thriller	92	0023395
Rome Express	1932	6.6	388	Adventure,Crime,Drama	94	0023410
Scarface	1932	7.8	23728	Action,Crime,Drama	93	0023427
Shanghai Express	1932	7.3	6868	Adventure,Drama,Romance	82	0023458
Shopworn	1932	6.5	586	Drama,Romance	72	0023464
The Sign of Four: Sherlock Holmes' Greatest Case	1932	6.0	458	Crime,Drama,Mystery	75	0023469
The Sign of the Cross	1932	6.9	1853	Drama,History	108	0023470
Silver Dollar	1932	6.5	263	Biography,Drama	83	0023472
6 Hours to Live	1932	6.3	102	Drama,Mystery,Sci-Fi	72	0023480
Skyscraper Souls	1932	7.2	660	Drama,Romance	99	0023486
Smilin' Through	1932	6.9	1009	Drama,Romance	98	0023488
So Big!	1932	6.9	1332	Drama,Romance	81	0023491
Speak Easily	1932	5.9	793	Comedy	82	0023498
Strange Interlude	1932	5.8	613	Drama	109	0023523
The Strange Love of Molly Louvain	1932	6.4	357	Crime,Drama,Romance	73	0023525
A Successful Calamity	1932	6.9	333	Comedy,Drama	72	0023537
Symphony of Six Million	1932	6.2	308	Drama	94	0023545
Tarzan the Ape Man	1932	7.0	6632	Action,Adventure,Romance	100	0023551
The Testament of Dr. Mabuse	1933	8.0	10759	Crime,Horror,Mystery	122	0023563
Thirteen Women	1932	6.3	982	Drama,Horror,Mystery	73	0023582
This Is the Night	1932	6.7	512	Comedy	80	0023584
Trouble in Paradise	1932	8.0	12082	Comedy,Crime,Romance	83	0023622
I Was Born, But...	1932	8.0	4481	Comedy,Drama	100	0023634
Vampyr	1932	7.6	14492	Fantasy,Horror	75	0023649
Vanity Fair	1932	5.7	233	Drama,Romance	78	0023652
Washington Merry-Go-Round	1932	6.7	116	Drama	79	0023673
The Wet Parade	1932	6.3	367	Drama,History,Romance	118	0023685
What Price Hollywood?	1932	7.1	2016	Drama	88	0023686
You Said a Mouthful	1932	6.2	294	Comedy	70	0023716
Young America	1932	6.5	179	Drama	70	0023719
Young Bride	1932	6.2	169	Drama	76	0023720
20,000 Years in Sing Sing	1932	6.9	2237	Crime,Drama,Film-Noir	78	0023731
Ace of Aces	1933	6.3	285	Drama,War	76	0023737
Aggie Appleby, Maker of Men	1933	6.5	196	Comedy,Romance	73	0023744
Alice in Wonderland	1933	6.4	1777	Adventure,Family,Fantasy	76	0023753
Another Language	1933	6.4	257	Drama	77	0023761
Baby Face	1933	7.6	5778	Drama,Romance	71	0023775
The Barbarian	1933	6.0	451	Adventure,Drama,Romance	83	0023778
Beauty for Sale	1933	6.7	310	Drama,Romance	87	0023785
Berkeley Square	1933	6.5	677	Fantasy,Romance	88	0023794
The Bitter Tea of General Yen	1932	7.0	3273	Drama,Romance,War	88	0023814
Bombshell	1933	7.1	2128	Comedy,Drama,Romance	96	0023825
The Bowery	1933	6.9	405	Comedy,Drama	92	0023838
Bureau of Missing Persons	1933	6.7	1008	Comedy,Crime,Drama	73	0023856
For Love or Money	1933	6.2	69	Comedy	73	0023873
Cavalcade	1933	5.9	4161	Drama,Romance,War	112	0023876
Central Airport	1933	6.3	343	Drama	72	0023878
Christopher Strong	1933	6.3	1220	Action,Adventure,Drama	78	0023891
College Coach	1933	6.0	369	Drama,Sport	76	0023899
Counsellor at Law	1933	7.5	1050	Comedy,Drama	82	0023911
Dancing Lady	1933	6.7	1890	Comedy,Musical,Romance	92	0023926
The Death Kiss	1932	6.0	865	Comedy,Crime,Drama	75	0023935
Passing Fancy	1933	7.4	1172	Drama	100	0023937
Design for Living	1933	7.5	5273	Comedy,Romance	91	0023940
The Devil's Brother	1933	7.1	1661	Comedy,Musical	90	0023943
Dinner at Eight	1933	7.6	7109	Comedy,Drama	111	0023948
Doctor Bull	1933	6.5	485	Comedy,Drama,Romance	77	0023955
Don Quixote	1933	6.5	289	Adventure,Comedy,Drama	73	0023956
The Eagle and the Hawk	1933	7.0	963	Action,Drama,War	73	0023973
The Emperor Jones	1933	6.4	787	Drama,Music	72	0023985
Employees' Entrance	1933	7.2	1007	Drama,Romance	75	0023986
Eskimo	1933	7.0	341	Drama	117	0023990
Flying Down to Rio	1933	6.6	3154	Comedy,Musical,Romance	89	0024025
Footlight Parade	1933	7.6	4392	Comedy,Musical,Romance	104	0024028
42nd Street	1933	7.4	10029	Comedy,Musical,Romance	89	0024034
Friday the Thirteenth	1933	6.8	299	Comedy,Drama	89	0024037
Gabriel Over the White House	1933	6.4	1093	Drama,Fantasy,Romance	86	0024044
The Ghoul	1933	5.9	2106	Action,Drama,Horror	77	0024055
Going Hollywood	1933	6.1	1674	Musical,Romance	78	0024067
Gold Diggers of 1933	1933	7.8	6858	Comedy,Drama,Musical	97	0024069
The Good Companions	1933	7.0	169	Comedy,Musical,Romance	113	0024073
Hallelujah I'm a Bum	1933	6.9	708	Comedy,Drama,Musical	82	0024083
Hard to Handle	1933	6.8	623	Comedy,Romance	78	0024090
Hell Below	1933	6.6	421	Drama,Romance,War	101	0024100
Heroes for Sale	1933	7.3	1957	Drama,War	76	0024115
Dragnet Girl	1933	7.0	609	Crime,Drama,Romance	100	0024120
Hold Your Man	1933	6.8	1225	Drama,Romance	87	0024130
Hoopla	1933	6.5	220	Drama	85	0024139
I Cover the Waterfront	1933	6.3	448	Drama,Romance	75	0024151
I Lived with You	1933	6.5	140	Comedy,Romance	100	0024157
I Loved a Woman	1933	6.0	270	Drama,Romance	90	0024160
I'm No Angel	1933	6.9	2752	Comedy,Musical,Romance	87	0024166
The Invisible Man	1933	7.7	27465	Horror,Sci-Fi	71	0024184
Island of Lost Souls	1932	7.4	7639	Horror,Sci-Fi	70	0024188
The Kennel Murder Case	1933	7.0	2750	Crime,Mystery	73	0024210
King Kong	1933	7.9	75538	Adventure,Horror,Sci-Fi	100	0024216
Lady Killer	1933	7.0	1484	Comedy,Crime	76	0024239
Lady for a Day	1933	7.4	3548	Comedy,Drama	96	0024240
The Life of Jimmy Dolan	1933	6.7	430	Drama,Romance	88	0024257
The Little Giant	1933	7.1	971	Comedy,Crime,Romance	76	0024262
Little Women	1933	7.2	5895	Drama,Family,Romance	115	0024264
Looking Forward	1933	7.1	214	Drama	82	0024269
Man's Castle	1933	7.2	1269	Drama,Romance	75	0024302
The Masquerader	1933	6.3	165	Drama	80	0024308
The Mayor of Hell	1933	7.0	1306	Crime,Drama,Romance	90	0024314
Men Must Fight	1933	6.1	297	Drama,Sci-Fi,War	72	0024325
Midnight Mary	1933	7.0	1146	Crime,Drama,Romance	74	0024334
The Mind Reader	1933	6.7	392	Action,Crime,Drama	70	0024339
Morning Glory	1933	6.5	2446	Drama,Romance	74	0024353
Mystery of the Wax Museum	1933	6.8	4289	Horror,Mystery,Thriller	77	0024368
Night Flight	1933	6.2	676	Drama	84	0024381
The Nuisance	1933	6.6	212	Comedy,Drama,Romance	83	0024396
One Man's Journey	1933	6.8	430	Drama	72	0024411
One Sunday Afternoon	1933	6.6	519	Comedy,Romance	85	0024414
Only Yesterday	1933	7.5	298	Drama,Romance	105	0024418
Our Betters	1933	6.2	557	Comedy,Drama,Romance	83	0024421
Parachute Jumper	1933	6.7	780	Drama	72	0024426
Peg o' My Heart	1933	6.3	1334	Drama,Romance	87	0024433
Penthouse	1933	6.8	852	Crime,Mystery,Romance	90	0024435
Pick-up	1933	6.9	92	Crime,Drama	76	0024448
Picture Snatcher	1933	7.1	1304	Crime,Drama	77	0024450
Pilgrimage	1933	7.2	497	Drama	96	0024453
The Power and the Glory	1933	6.8	553	Drama	76	0024465
The Private Life of Henry VIII.	1933	7.1	3425	Biography,Comedy,Drama	97	0024473
The Prizefighter and the Lady	1933	6.4	668	Comedy,Crime,Romance	102	0024475
Professional Sweetheart	1933	6.2	500	Comedy,Romance	73	0024476
Queen Christina	1933	7.6	6762	Biography,Drama,History	99	0024481
Rafter Romance	1933	6.7	691	Comedy,Romance	73	0024484
Roman Scandals	1933	6.7	515	Comedy,Fantasy,Musical	92	0024507
The Secret of Madame Blanche	1933	6.6	267	Drama,History,Romance	84	0024537
Secrets	1933	6.5	524	Drama,Western	90	0024539
Should Ladies Behave	1933	5.9	134	Comedy,Drama	87	0024553
The Silver Cord	1933	6.9	246	Drama,Romance	74	0024560
Son of Kong	1933	5.7	3628	Adventure,Comedy	70	0024593
The Song of Songs	1933	6.8	579	Drama,Romance	90	0024598
State Fair	1933	6.8	686	Comedy,Drama,Romance	99	0024610
The Story of Temple Drake	1933	7.1	1038	Drama	70	0024617
The Stranger's Return	1933	6.9	393	Comedy,Drama	89	0024620
Sweepings	1933	6.7	319	Drama	80	0024633
Three Cornered Moon	1933	6.5	362	Comedy	77	0024664
To the Last Man	1933	6.4	429	Romance,Western	74	0024674
Topaze	1933	6.8	752	Comedy,Drama	78	0024684
Torch Singer	1933	6.7	516	Drama,Musical,Romance	71	0024685
Tugboat Annie	1933	7.0	551	Comedy,Drama	86	0024701
Turn Back the Clock	1933	6.7	301	Comedy,Drama	79	0024704
Voltaire	1933	6.4	171	Biography,Drama,History	72	0024742
Strauss' Great Waltz	1934	6.0	1179	Biography,Music,Romance	81	0024747
When Ladies Meet	1933	6.8	787	Comedy,Romance	85	0024763
The Working Man	1933	7.4	877	Comedy,Drama,Romance	78	0024785
The World Changes	1933	6.7	364	Drama,Romance	91	0024786
The World Gone Mad	1933	4.7	423	Crime,Drama,Mystery	80	0024787
Zoo in Budapest	1933	6.8	378	Drama,Romance	94	0024800
Anne of Green Gables	1934	7.0	996	Comedy,Drama,Family	78	0024831
L'Atalante	1934	7.8	13471	Comedy,Drama,Romance	89	0024844
Babbitt	1934	6.1	207	Drama	74	0024851
March of the Wooden Soldiers	1934	7.2	5763	Comedy,Family,Fantasy	77	0024852
Baby, Take a Bow	1934	6.7	787	Comedy,Drama,Family	76	0024854
The Barretts of Wimpole Street	1934	7.0	1490	Biography,Drama,Romance	109	0024865
Blind Date	1934	6.1	202	Comedy,Romance	72	0024897
Bolero	1934	6.7	262	Drama,Music	85	0024903
Bright Eyes	1934	7.3	1919	Comedy,Drama,Family	85	0024914
Broadway Bill	1934	6.7	839	Comedy,Drama	104	0024916
Bulldog Drummond Strikes Back	1934	7.0	278	Comedy,Mystery	83	0024932
Alias Bulldog Drummond	1935	6.4	253	Comedy,Crime,Mystery	72	0024933
The Captain Hates the Sea	1934	6.4	645	Comedy	93	0024951
The Case of the Howling Dog	1934	7.0	638	Crime,Drama,Mystery	74	0024958
The Cat and the Fiddle	1934	6.4	328	Comedy,Drama,Musical	88	0024960
The Cat's-Paw	1934	6.7	1079	Comedy	102	0024961
The Rise of Catherine the Great	1934	6.4	520	Biography,Drama	95	0024962
Chained	1934	6.2	753	Drama,Romance	76	0024963
Charlie Chan in London	1934	7.1	1736	Crime,Drama,Mystery	79	0024968
Chu-Chin-Chow	1934	6.3	117	Action,Adventure,Comedy	103	0024978
The Clairvoyant	1935	6.7	903	Drama,Mystery,Romance	81	0024989
Cleopatra	1934	6.8	3177	Biography,Drama,History	100	0024991
Cockeyed Cavaliers	1934	6.6	225	Comedy,Musical	72	0024992
The Count of Monte Cristo	1934	7.5	2291	Action,Adventure,Drama	113	0025004
Crime Without Passion	1934	7.1	371	Crime,Drama	70	0025009
Dames	1934	7.1	1725	Comedy,Musical,Romance	91	0025028
Dark Hazard	1934	6.3	389	Drama	73	0025034
Death Takes a Holiday	1934	7.1	1540	Drama,Fantasy,Romance	79	0025037
Death on the Diamond	1934	6.2	278	Drama,Mystery,Sport	71	0025039
Double Door	1934	6.8	89	Drama,Horror,Mystery	75	0025064
Evelyn Prentice	1934	6.9	1321	Drama,Mystery,Romance	79	0025091
Evergreen	1934	6.7	468	Comedy,Musical,Romance	94	0025094
Fashions of 1934	1934	6.8	1247	Comedy,Drama,Musical	78	0025101
Finishing School	1934	6.4	422	Drama,Romance	73	0025117
Flirtation Walk	1934	5.7	569	Musical,Romance	97	0025124
Forsaking All Others	1934	6.4	1005	Comedy,Drama,Romance	83	0025132
Four Frightened People	1934	6.2	491	Adventure,Drama	78	0025134
The Gay Divorcee	1934	7.5	6446	Comedy,Musical,Romance	107	0025164
Gentlemen Are Born	1934	6.5	128	Drama,Music,Romance	75	0025165
The Girl from Missouri	1934	6.6	1005	Comedy,Drama,Romance	75	0025173
Gold	1934	6.8	169	Crime,Sci-Fi	120	0025189
Le grand jeu	1934	7.2	326	Drama,Romance	120	0025198
Happiness Ahead	1934	6.7	228	Comedy,Musical,Romance	86	0025219
He Was Her Man	1934	6.4	447	Crime,Drama,Romance	70	0025226
Here Comes the Navy	1934	6.3	703	Comedy,Drama,Romance	87	0025238
Hi, Nellie!	1934	6.9	416	Comedy,Crime,Drama	75	0025250
Hide-Out	1934	7.0	626	Comedy,Crime,Drama	81	0025251
The House of Rothschild	1934	6.6	930	Biography,Drama,History	88	0025272
Imitation of Life	1934	7.5	3757	Drama,Romance	111	0025301
It Happened One Night	1934	8.1	87565	Comedy,Romance	105	0025316
Judge Priest	1934	6.3	1795	Comedy,Drama,Romance	80	0025335
Kentucky Kernels	1934	6.0	296	Comedy,Musical	75	0025345
Kid Millions	1934	6.7	414	Comedy,Musical	90	0025347
The Life of Vergie Winters	1934	6.6	240	Drama	82	0025393
Liliom	1934	6.9	992	Drama,Fantasy	118	0025397
Little Man, What Now?	1934	7.3	417	Drama	98	0025408
The Little Minister	1934	6.3	626	Drama,Romance	110	0025409
Little Miss Marker	1934	7.1	1130	Comedy,Drama,Family	80	0025410
The Lost Patrol	1934	6.9	2800	Adventure,War	73	0025423
Madame Du Barry	1934	6.3	196	Comedy,Drama,History	79	0025443
The Man Who Knew Too Much	1934	6.8	15779	Crime,Mystery,Thriller	75	0025452
Man of Aran	1934	7.3	1818	Documentary	76	0025456
The Man with Two Faces	1934	6.4	510	Crime,Drama	72	0025459
Manhattan Melodrama	1934	7.2	3338	Crime,Drama,Romance	93	0025464
Masquerade in Vienna	1934	7.6	266	Comedy,Romance	90	0025478
Massacre	1934	6.8	197	Drama	70	0025479
Men in White	1934	6.3	579	Drama,Romance	74	0025489
The Merry Widow	1934	7.2	2408	Comedy,Musical,Romance	99	0025493
Les Misérables	1934	8.3	1443	Drama	281	0025509
Murder at the Vanities	1934	6.7	556	Musical,Mystery,Romance	89	0025529
Murder on the Blackboard	1934	6.9	535	Comedy,Drama,Mystery	71	0025532
